cal_sig_date,sig,r_get_close,index_code
2022-03-11,1,0.003188,000300
2022-03-14,1,-0.030596,000300
2022-03-15,1,-0.045738,000300
2022-03-16,1,0.043242,000300
2022-03-11,-1,-0.009226,000905
2022-03-14,-1,0.023254,000905
2022-03-15,-1,0.056708,000905
2022-03-16,-1,-0.032069,000905
2022-03-10,0,0,RTY
2022-03-11,0,0,RTY
2022-03-14,0,0,RTY
2022-03-15,0,0,RTY
2022-03-10,1,-0.004292,SPX
2022-03-11,1,-0.012962,SPX
2022-03-14,1,-0.007421,SPX
2022-03-15,1,0.021408,SPX
2022-03-11,0,0,as51
2022-03-14,0,0,as51
2022-03-15,0,0,as51
2022-03-16,0,0,as51
2022-03-11,0,0,hsce
2022-03-14,0,0,hsce
2022-03-15,0,0,hsce
2022-03-16,-1,0,hsce
2022-03-11,1,0.00295811400548884,kosdaq
2022-03-14,1,-0.0216101647396575,kosdaq
2022-03-15,1,-0.00139837696575129,kosdaq
2022-03-16,1,0.0236220472440944,kosdaq
2022-03-11,1,-0.00754168877964301,kospi
2022-03-14,1,-0.00197011060763841,kospi
2022-03-15,0,-0.0100955979808806,kospi
2022-03-16,0,0.0079677235563912,kospi
2022-03-11,0,0,msci
2022-03-14,0,0,msci
2022-03-15,0,0,msci
2022-03-16,0,0,msci
2022-03-10,0,0,ndx
2022-03-11,0,0,ndx
2022-03-14,0,0,ndx
2022-03-15,0,0,ndx
2022-03-10,1,0.0152704447149947,nifty
2022-03-11,1,0.00213921144448004,nifty
2022-03-14,1,0.0144855204925918,nifty
2022-03-15,1,-0.0123464107685833,nifty
2022-03-11,1,-0.0205368542334881,nky
2022-03-14,1,0.00576247476433456,nky
2022-03-15,1,0.00152917282418863,nky
2022-03-16,1,0.0163927958495256,nky
2022-03-11,0,0,set50
2022-03-14,1,0,set50
2022-03-15,1,-0.00815767584463157,set50
2022-03-16,1,0.0118798183440436,set50
2022-03-10,0,0,sx5e
2022-03-11,0,0,sx5e
2022-03-14,0,0,sx5e
2022-03-15,0,0,sx5e
2022-03-11,0,0,topix
2022-03-14,0,0,topix
2022-03-15,0,0,topix
2022-03-16,0,0,topix
2022-03-11,-1,0.00607957038759508,twse
2022-03-14,-1,9.84668137876676e-05,twse
2022-03-15,-1,0.0195157272779934,twse
2022-03-16,-1,-0.000868481221309114,twse
2022-03-10,0,0,ukx
2022-03-11,0,0,ukx
2022-03-14,0,0,ukx
2022-03-15,-1,0,ukx
2022-03-11,0,0,xin9i
2022-03-14,0,0,xin9i
2022-03-15,0,0,xin9i
2022-03-16,0,0,xin9i
