cal_sig_date,sig,r_get_close,index_code
2021-12-30,0,0,000300
2021-12-31,0,0,000300
2022-01-04,0,0,000300
2022-01-05,0,0,000300
2021-12-30,0,0,000905
2021-12-31,0,0,000905
2022-01-04,-1,0,000905
2022-01-05,-1,0.0163075777175615,000905
2021-12-30,0,0,RTY
2021-12-31,0,0,RTY
2022-01-03,0,0,RTY
2022-01-04,1,0,RTY
2021-12-30,1,-0.00299,SPX
2021-12-31,1,-0.002626,SPX
2022-01-03,1,0.006374,SPX
2022-01-04,1,-0.00063,SPX
2021-12-31,-1,0.00914769271312332,as51
2022-01-03,-1,0,as51
2022-01-04,-1,-0.0194932192825978,as51
2022-01-05,-1,0.00315029724260052,as51
2021-12-31,0,0,hsce
2022-01-03,0,0,hsce
2022-01-04,0,0,hsce
2022-01-05,0,0,hsce
2021-12-31,-1,0,kosdaq
2022-01-03,-1,-0.00372347627613667,kosdaq
2022-01-04,-1,0.00594509698120105,kosdaq
2022-01-05,-1,0.0213636275517128,kosdaq
2021-12-31,0,0,kospi
2022-01-03,0,0,kospi
2022-01-04,0,0,kospi
2022-01-05,0,0,kospi
2021-12-31,0,0,msci
2022-01-03,0,0,msci
2022-01-04,-1,0,msci
2022-01-05,-1,0.00847133619240956,msci
2021-12-30,0,0,ndx
2021-12-31,0,0,ndx
2022-01-03,0,0,ndx
2022-01-04,0,0,ndx
2021-12-31,1,0.00873057853161185,nifty
2022-01-03,1,0.0156504802899604,nifty
2022-01-04,1,0.0101839926924887,nifty
2022-01-05,1,0.00673960416058228,nifty
2021-12-31,0,0,nky
2022-01-03,0,0,nky
2022-01-04,0,0,nky
2022-01-05,0,0,nky
2021-12-31,-1,0,set50
2022-01-03,-1,0,set50
2022-01-04,0,-0.00879131970729241,set50
2022-01-05,0,-0.00174034578672478,set50
2021-12-21,1,0.0142483924297501,sx5e
2021-12-22,0,0.0123414113043585,sx5e
2021-12-23,-1,0.00104771902699973,sx5e
2021-12-24,-1,0.00168405648965219,sx5e
2021-12-31,-1,-0.00047658542463781,topix
2022-01-03,-1,0,topix
2022-01-04,-1,-0.0190179337760312,topix
2022-01-05,-1,-0.00445764498428747,topix
2021-12-31,1,0,twse
2022-01-03,1,0.00283772806112381,twse
2022-01-04,1,0.0140007115295147,twse
2022-01-05,1,-0.0014196034826166,twse
2021-12-21,0,0,ukx
2021-12-22,0,0,ukx
2021-12-23,0,0,ukx
2021-12-24,0,0,ukx
2021-12-31,1,0.00119265528435575,xin9i
2022-01-03,1,0,xin9i
2022-01-04,1,-0.00279016435214674,xin9i
2022-01-05,1,-0.0025105083619732,xin9i
