cal_sig_date,sig,r_get_close,index_code
2022-12-05,-1,-0.019615,000300
2022-12-06,-1,-0.005402,000300
2022-12-07,-1,0.002459,000300
2022-12-08,-1,-0.000187,000300
2022-12-05,1,0.007638,000905
2022-12-06,0,-0.000623,000905
2022-12-07,-1,-0.00332517609176899,000905
2022-12-08,-1,0.00187770084979253,000905
2022-11-30,0,0,RTY
2022-12-01,0,0,RTY
2022-12-02,0,0,RTY
2022-12-05,0,0,RTY
2022-12-02,1,-0.001195,SPX
2022-12-05,1,-0.017894,SPX
2022-12-06,1,-0.014399,SPX
2022-12-07,1,-0.001862,SPX
2022-11-30,-1,-0.00425460927493782,as51
2022-12-01,-1,-0.00964420105516473,as51
2022-12-02,-1,0.00720111171241244,as51
2022-12-05,-1,-0.00330618807745298,as51
2022-11-30,0,0,hsce
2022-12-01,0,0,hsce
2022-12-02,0,0,hsce
2022-12-05,0,0,hsce
2022-11-30,0,-0.00274898974626825,kosdaq
2022-12-01,0,-0.0159674068591167,kosdaq
2022-12-02,0,0,kosdaq
2022-12-05,0,0,kosdaq
2022-11-30,-1,-0.0171747259015147,kospi
2022-12-01,0,-0.00317757009345798,kospi
2022-12-02,0,0.00361280044717712,kospi
2022-12-05,0,0,kospi
2022-11-30,-1,-0.010677215522221,msci
2022-12-01,-1,-0.0104605046673942,msci
2022-12-02,-1,0.00488473733824668,msci
2022-12-05,-1,0.00180847399242179,msci
2022-11-30,1,0.0457773721041423,ndx
2022-12-01,1,0.000980872976949376,ndx
2022-12-02,1,-0.00395286458117072,ndx
2022-12-05,1,0,ndx
2022-11-30,-1,-0.00753030652966746,nifty
2022-12-01,-1,-0.00288938763107538,nifty
2022-12-02,-1,0.00618737541528247,nifty
2022-12-05,-1,-0.000267435454452958,nifty
2022-11-30,0,0,nky
2022-12-01,0,0,nky
2022-12-02,0,0,nky
2022-12-05,0,0,nky
2022-11-30,1,0.00695091800753866,set50
2022-12-01,1,0.000583630179717964,set50
2022-12-02,1,-0.00710004424956767,set50
2022-12-05,1,0,set50
2022-11-30,0,0,sx5e
2022-12-01,0,0,sx5e
2022-12-02,0,0,sx5e
2022-12-05,0,0,sx5e
2022-11-30,1,-0.0037130513755852,topix
2022-12-01,1,0.000448234008370463,topix
2022-12-02,1,-0.0163506941997322,topix
2022-12-05,1,-0.00311159786691773,topix
2022-11-30,-1,-0.0115502800891933,twse
2022-12-01,0,-0.00895863436271371,twse
2022-12-02,0,0.00510214217201308,twse
2022-12-05,0,0,twse
2022-11-30,1,0.00812699680511186,ukx
2022-12-01,0,-0.00192260713979187,ukx
2022-12-02,0,-0.0001,ukx
2022-12-05,0,0,ukx
2022-11-30,-1,-0.00354367076511442,xin9i
2022-12-01,-1,-0.0139738614992739,xin9i
2022-12-02,-1,0.00611979778059513,xin9i
2022-12-05,-1,-0.0200314960629921,xin9i
