cal_sig_date,sig,r_get_close,index_code
2022-01-10,0,0,000300
2022-01-11,-1,0,000300
2022-01-12,-1,-0.00573861988964255,000300
2022-01-13,-1,0.01644,000300
2022-01-10,-1,-0.002198,000905
2022-01-11,-1,0.007819,000905
2022-01-12,-1,-0.008649,000905
2022-01-13,-1,0.01378,000905
2022-01-10,1,-0.00397282331946358,RTY
2022-01-11,1,0.0105243764825091,RTY
2022-01-12,1,0,RTY
2022-01-13,0,-0.00817684594348222,RTY
2022-01-07,1,-0.00405,SPX
2022-01-10,1,-0.001441,SPX
2022-01-11,1,0.00916,SPX
2022-01-12,1,0.002818,SPX
2022-01-10,-1,0.000842574144512276,as51
2022-01-11,-1,0.00764730289899251,as51
2022-01-12,-1,-0.00660070472468655,as51
2022-01-13,-1,-0.00476683380607357,as51
2022-01-10,1,0.0152421562266883,hsce
2022-01-11,1,0.000435127197003782,hsce
2022-01-12,1,0.0291360626884183,hsce
2022-01-13,1,-0.00121562548982057,hsce
2022-01-10,0,0,kosdaq
2022-01-11,0,0,kosdaq
2022-01-12,0,0,kosdaq
2022-01-13,0,0,kosdaq
2022-01-10,0,0,kospi
2022-01-11,0,0,kospi
2022-01-12,0,0,kospi
2022-01-13,0,0,kospi
2022-01-10,-1,-0.00513729454283629,msci
2022-01-11,-1,-0.0068330853584615,msci
2022-01-12,-1,-0.00725192928684804,msci
2022-01-13,-1,-0.00438775232972,msci
2022-01-10,1,0,ndx
2022-01-11,1,0.0166750133160491,ndx
2022-01-12,1,0,ndx
2022-01-13,1,0.00385001356971992,ndx
2022-01-10,0,0.0107002307342514,nifty
2022-01-11,0,-0.00130549954730519,nifty
2022-01-12,0,0,nifty
2022-01-13,0,0,nifty
2022-01-10,0,0,nky
2022-01-11,0,0,nky
2022-01-12,0,0,nky
2022-01-13,0,0,nky
2022-01-10,0,0,set50
2022-01-11,0,0,set50
2022-01-12,0,0,set50
2022-01-13,0,0,set50
2022-01-10,0,0,sx5e
2022-01-11,0,0,sx5e
2022-01-12,0,0,sx5e
2022-01-13,0,0,sx5e
2022-01-10,-1,0,topix
2022-01-11,-1,0.00443958951334888,topix
2022-01-12,-1,-0.0163779305624063,topix
2022-01-13,-1,0.00682394421995092,topix
2022-01-10,0,0.00383053198164007,twse
2022-01-11,0,-0.00171420551114622,twse
2022-01-12,0,0,twse
2022-01-13,0,0,twse
2022-01-10,1,-0.00534782933971734,ukx
2022-01-11,1,0.00619455357442655,ukx
2022-01-12,1,0.00786238031227948,ukx
2022-01-13,1,-0.00207939583617545,ukx
2022-01-10,1,0.0027070012009478,xin9i
2022-01-11,1,-0.00640934339837629,xin9i
2022-01-12,1,0.0106794724770642,xin9i
2022-01-13,1,-0.0166783787094403,xin9i
