cal_sig_date,sig,r_get_close,index_code
2022-02-28,0,0,000300
2022-03-01,0,0,000300
2022-03-02,1,0,000300
2022-03-03,1,-0.00964283158724013,000300
2022-02-28,1,0.004968,000905
2022-03-01,1,0.003026,000905
2022-03-02,1,0.000174,000905
2022-03-03,1,-0.002282,000905
2022-02-28,0,0,RTY
2022-03-01,0,0,RTY
2022-03-02,0,0,RTY
2022-03-03,0,0,RTY
2022-02-25,1,0.022373,SPX
2022-02-28,1,-0.002443,SPX
2022-03-01,1,-0.015473,SPX
2022-03-02,1,0.018643,SPX
2022-03-01,0,0.0067284994439023,as51
2022-03-02,0,-0.00010704567712484,as51
2022-03-03,0,0,as51
2022-03-04,0,0,as51
2022-03-01,0,0,hsce
2022-03-02,0,0,hsce
2022-03-03,0,0,hsce
2022-03-04,0,0,hsce
2022-03-01,0,0,kosdaq
2022-03-02,0,0,kosdaq
2022-03-03,1,0,kosdaq
2022-03-04,1,-0.0085666461192995,kosdaq
2022-03-01,1,0.0135814885442666,kospi
2022-03-02,1,-0.00262764839298568,kospi
2022-03-03,1,0.0179428159405419,kospi
2022-03-04,1,-0.0146297608020487,kospi
2022-03-01,1,0.0114620588615504,msci
2022-03-02,0,-0.00350757608031926,msci
2022-03-03,0,0.00174499230462297,msci
2022-03-04,0,0,msci
2022-02-28,-1,-0.00342514024751206,ndx
2022-03-01,-1,0.016280605149672,ndx
2022-03-02,-1,-0.0169712980151364,ndx
2022-03-03,0,0.0146380505065398,ndx
2022-03-01,1,0,nifty
2022-03-02,1,-0.000228595018410992,nifty
2022-03-03,1,-0.00649166862380257,nifty
2022-03-04,1,-0.0153229765851824,nifty
2022-03-01,1,0.0119841066393234,nky
2022-03-02,1,-0.0168264126624622,nky
2022-03-03,1,0.00698291213579361,nky
2022-03-04,1,-0.0222671226949314,nky
2022-02-23,-1,-0.00900195306690987,set50
2022-02-24,-1,0.0126651928273152,set50
2022-02-25,-1,-0.00762295245108757,set50
2022-02-28,-1,-0.0049678031051239,set50
2022-02-28,0,0,sx5e
2022-03-01,0,0,sx5e
2022-03-02,0,0,sx5e
2022-03-03,0,0,sx5e
2022-03-01,0,0,topix
2022-03-02,0,0,topix
2022-03-03,0,0,topix
2022-03-04,0,0,topix
2022-03-01,0,-0.0139359399961478,twse
2022-03-02,0,0.00170521951928135,twse
2022-03-03,0,0,twse
2022-03-04,0,0,twse
2022-02-28,1,-0.00416718962381801,ukx
2022-03-01,1,-0.017168906915161,ukx
2022-03-02,0,0.0135548825407221,ukx
2022-03-03,0,-0.0001,ukx
2022-03-01,0,0,xin9i
2022-03-02,0,0,xin9i
2022-03-03,0,0,xin9i
2022-03-04,0,0,xin9i
